"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","familiarity","fit_1","fit_2","fit_3","fit_4","fit_5","fit_6","attitude_1","attitude_2","attitude_3","similarity_1","similarity_2","similarity_3","similarity_4","similarity_5","cohesiveness_1","cohesiveness_2","cohesiveness_3","cohesiveness_4","age","gender","country","edu","field","field_2_TEXT","email","FL_9_DO"
"287","2021-05-16 06:44:43","2021-05-16 06:48:18","IP Address",NA,"100","215","True","2021-05-16 06:48:19","R_1cVcRn9rIZS5k5d","","","","",NA,NA,"anonymous","EN","Moderately familiar","3","4","4","2","5","4","4","4","4","Somewhat agree","Somewhat disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","67","Male","United Kingdom of Great Britain and Northern Ireland","PhD","Other","Education",NA,"sponsor3"
"288","2021-05-16 09:36:19","2021-05-16 09:38:22","IP Address",NA,"100","122","True","2021-05-16 09:38:22","R_1hQBH1SFFOjnxBw","","","","",NA,NA,"anonymous","EN","Slightly familiar","7","6","7","7","6","5","7","6","7","Strongly agree","Strongly agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree","25","Female","Kazakhstan","Master's degree","Business or related","",NA,"sponsor2"
"289","2021-05-16 10:54:21","2021-05-16 10:56:31","IP Address",NA,"100","129","True","2021-05-16 10:56:32","R_1jTwXjU27hV3dQG","","","","",NA,NA,"anonymous","EN","Very familiar","5","6","6","6","6","6","6","6","7","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Strongly disagree","Somewhat agree","Strongly agree","38","Female","Cyprus","Master's degree","Business or related","",NA,"sponsor3"
"290","2021-05-17 00:27:57","2021-05-17 00:33:49","IP Address",NA,"100","352","True","2021-05-17 00:33:50","R_yKnoSKDcwks7XHj","","","","",NA,NA,"anonymous","EN","Extremely familiar","5","6","6","6","4","5","7","7","7","Somewhat agree","Neither agree nor disagree","Somewhat agree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","50","Male","India","High school","Other","",NA,"sponsor1"
"291","2021-05-17 04:47:03","2021-05-17 04:50:55","IP Address",NA,"100","232","True","2021-05-17 04:50:56","R_2yqnzjoRULDe3ou","","","","",NA,NA,"anonymous","EN","Moderately familiar","2","2","2","1","2","1","2","1","2","Strongly disagree","Strongly disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","25","Prefer not to say","India","Master's degree","Business or related","",NA,"sponsor4"
"292","2021-05-17 05:15:38","2021-05-17 05:17:06","IP Address",NA,"100","87","True","2021-05-17 05:17:07","R_2AMZlSf3Dy8qW7D","","","","",NA,NA,"anonymous","EN","Moderately familiar","6","5","3","3","5","4","5","4","3","Somewhat disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","23","Male","Portugal","Master's degree","Business or related","",NA,"sponsor2"
"293","2021-05-17 05:30:46","2021-05-17 05:32:51","IP Address",NA,"100","125","True","2021-05-17 05:32:52","R_2ahqRKetXO05kFW","","","","",NA,NA,"anonymous","EN","Moderately familiar","7","7","7","7","7","7","7","7","7","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","25","Prefer not to say","India","Master's degree","Business or related","",NA,"sponsor1"
"294","2021-05-17 09:45:07","2021-05-17 09:48:01","IP Address",NA,"100","174","True","2021-05-17 09:48:02","R_3hAdItyh3JwbnMk","","","","",NA,NA,"anonymous","EN","Slightly familiar","1","1","4","6","2","3","4","3","3","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly agree","Somewhat disagree","Somewhat disagree","19","Female","United Kingdom of Great Britain and Northern Ireland","High school","Other","Game Design",NA,"sponsor4"
"295","2021-05-17 19:54:14","2021-05-17 19:56:12","IP Address",NA,"100","117","True","2021-05-17 19:56:13","R_1djhYeNZb9RwvZG","","","","",NA,NA,"anonymous","EN","Moderately familiar","3","3","3","2","3","4","4","4","4","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","20","Female","Indonesia","High school","Other","tech",NA,"sponsor3"
"296","2021-05-18 09:59:48","2021-05-18 10:01:45","IP Address",NA,"100","116","True","2021-05-18 10:01:45","R_1E4cvvAe7pSK4LJ","","","","",NA,NA,"anonymous","EN","Slightly familiar","2","2","2","4","3","2","3","3","3","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Strongly disagree","Somewhat agree","25","Female","United Kingdom of Great Britain and Northern Ireland","PhD","Other","psychology",NA,"sponsor2"
"297","2021-05-18 12:16:48","2021-05-18 12:19:10","IP Address",NA,"100","141","True","2021-05-18 12:19:10","R_2v6yNWz7XcVQuAS","","","","",NA,NA,"anonymous","EN","Very familiar","5","5","5","5","5","5","6","6","6","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","28","Female","Austria","Master's degree","Other","Criminology",NA,"sponsor3"
"298","2021-05-19 00:13:08","2021-05-19 00:17:20","IP Address",NA,"100","251","True","2021-05-19 00:17:20","R_1Qc1hrZkVdJE7rD","","","","",NA,NA,"anonymous","EN","Slightly familiar","3","2","2","2","3","3","2","3","3","Somewhat disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","55","Female","United States of America","Master's degree","Business or related","",NA,"sponsor4"
"299","2021-05-19 06:34:45","2021-05-19 06:35:38","IP Address",NA,"100","52","True","2021-05-19 06:35:38","R_2CK7J9vuLubuFQG","","","","",NA,NA,"anonymous","EN","Moderately familiar","4","4","5","3","2","2","4","2","5","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","23","Male","Argentina","Master's degree","Business or related","",NA,"sponsor1"
"300","2021-05-20 01:01:14","2021-05-20 01:02:53","IP Address",NA,"100","99","True","2021-05-20 01:02:54","R_3qeUzbLtJ7C1EPK","","","","",NA,NA,"anonymous","EN","Very familiar","5","5","5","4","5","5","5","5","5","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","24","Male","Portugal","Bachelor's degree","Business or related","",NA,"sponsor4"
"301","2021-05-20 03:17:23","2021-05-20 03:19:12","IP Address",NA,"100","109","True","2021-05-20 03:19:13","R_BV1LsKKcsRCp3uF","","","","",NA,NA,"anonymous","EN","Extremely familiar","1","1","1","1","1","1","1","1","1","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","30","Male","Portugal","Bachelor's degree","Business or related","",NA,"sponsor2"
"302","2021-05-20 03:50:29","2021-05-20 04:00:04","IP Address",NA,"100","575","True","2021-05-20 04:00:05","R_1rr0hkYOZDXKiCj","","","","",NA,NA,"anonymous","EN","Moderately familiar","3","4","5","4","5","6","4","4","4","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","23","Female","Portugal","Bachelor's degree","Other","Information Management",NA,"sponsor1"
"303","2021-05-20 04:02:29","2021-05-20 04:04:15","IP Address",NA,"100","106","True","2021-05-20 04:04:16","R_22EmXbtzWLpgeDz","","","","",NA,NA,"anonymous","EN","Moderately familiar","2","2","3","1","3","5","3","2","2","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","23","Male","United Kingdom of Great Britain and Northern Ireland","Bachelor's degree","Business or related","",NA,"sponsor3"
"304","2021-05-20 10:42:19","2021-05-20 10:43:27","IP Address",NA,"100","67","True","2021-05-20 10:43:27","R_pTdqaHRgPwWCQ1P","","","","",NA,NA,"anonymous","EN","Not familiar at all","7","7","7","7","7","7","7","7","7","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree","30","Male","United Kingdom of Great Britain and Northern Ireland","Master's degree","Other","Psychology",NA,"sponsor1"
"305","2021-05-20 13:29:54","2021-05-20 13:32:46","IP Address",NA,"100","172","True","2021-05-20 13:32:47","R_1loAWQJzbH20vvo","","","","",NA,NA,"anonymous","EN","Very familiar","5","4","5","3","3","3","4","5","4","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","23","Female","Netherlands","Master's degree","Other","Psychology/behavioural science",NA,"sponsor3"
"306","2021-05-20 21:00:04","2021-05-20 21:02:39","IP Address",NA,"100","155","True","2021-05-20 21:02:40","R_1JRCT7y1fXM4TCB","","","","",NA,NA,"anonymous","EN","Moderately familiar","2","1","1","2","1","3","2","2","3","Somewhat disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","30","Female","Ireland","Bachelor's degree","Other","Nutrition",NA,"sponsor2"
"307","2021-05-22 04:16:32","2021-05-22 04:18:26","IP Address",NA,"100","114","True","2021-05-22 04:18:26","R_2v2kl6dgmWIJtFR","","","","",NA,NA,"anonymous","EN","Very familiar","1","1","1","4","1","4","4","4","4","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","26","Female","Germany","Master's degree","Other","Economics & Psychology",NA,"sponsor4"
"308","2021-05-22 07:03:23","2021-05-22 07:07:20","IP Address",NA,"100","236","True","2021-05-22 07:07:20","R_cTpbnIiom3G7Wx3","","","","",NA,NA,"anonymous","EN","Moderately familiar","3","3","2","4","2","2","3","3","2","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","20","Female","United Kingdom of Great Britain and Northern Ireland","Bachelor's degree","Other","Psychology",NA,"sponsor2"
"309","2021-05-22 21:46:56","2021-05-22 21:48:12","IP Address",NA,"100","75","True","2021-05-22 21:48:12","R_21p1G5LPHnwPpUo","","","","",NA,NA,"anonymous","EN","Moderately familiar","6","5","5","4","3","1","4","4","3","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","23","Female","Bahamas","Master's degree","Business or related","",NA,"sponsor4"
"310","2021-05-23 09:25:43","2021-05-23 09:27:49","IP Address",NA,"100","125","True","2021-05-23 09:27:49","R_3sBaxZryg3Q9M4N","","","","",NA,NA,"anonymous","EN","Slightly familiar","4","4","4","4","4","4","4","4","4","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","23","Male","United Kingdom of Great Britain and Northern Ireland","Master's degree","Other","psychology",NA,"sponsor1"
"311","2021-05-24 04:57:05","2021-05-24 04:58:44","IP Address",NA,"100","99","True","2021-05-24 04:58:44","R_2febvxPm5bClXWH","","","","",NA,NA,"anonymous","EN","Very familiar","5","5","4","4","5","5","5","5","5","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","21","Female","Italy","Bachelor's degree","Business or related","",NA,"sponsor3"
"312","2021-05-24 05:23:31","2021-05-24 05:27:02","IP Address",NA,"100","211","True","2021-05-24 05:27:03","R_Ow0rR1GDuoPMONr","","","","",NA,NA,"anonymous","EN","Very familiar","3","3","3","3","4","4","3","3","3","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","39","Male","Japan","Bachelor's degree","Other","Environmental protection",NA,"sponsor4"
"313","2021-05-24 06:56:18","2021-05-24 06:59:08","IP Address",NA,"100","170","True","2021-05-24 06:59:09","R_2xV7zwTDZ6zViLJ","","","","",NA,NA,"anonymous","EN","Not familiar at all","3","3","3","1","3","4","3","3","3","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","27","Male","United Kingdom of Great Britain and Northern Ireland","Master's degree","Business or related","",NA,"sponsor3"
"314","2021-05-25 00:07:38","2021-05-25 00:08:41","IP Address",NA,"100","63","True","2021-05-25 00:08:42","R_3dN57mUp6sCDEvq","","","","",NA,NA,"anonymous","EN","Very familiar","5","4","5","5","4","6","5","4","5","Strongly disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","27","Male","Andorra","Bachelor's degree","Business or related","",NA,"sponsor1"
"315","2021-05-25 11:30:10","2021-05-25 11:32:02","IP Address",NA,"100","112","True","2021-05-25 11:32:03","R_27jpxymNBbEBYOV","","","","",NA,NA,"anonymous","EN","Moderately familiar","1","2","2","1","1","4","4","4","4","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","22","Female","United Kingdom of Great Britain and Northern Ireland","Bachelor's degree","Other","Psychology ",NA,"sponsor2"
"316","2021-05-25 19:46:06","2021-05-25 19:48:16","IP Address",NA,"100","129","True","2021-05-25 19:48:16","R_cOPTWL1yWOReXPb","","","","",NA,NA,"anonymous","EN","Very familiar","2","2","2","2","2","2","2","2","2","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","25","Female","United Kingdom of Great Britain and Northern Ireland","Bachelor's degree","Other","",NA,"sponsor3"
"317","2021-05-26 03:23:58","2021-05-26 03:25:34","IP Address",NA,"100","95","True","2021-05-26 03:25:35","R_9pDvTMyRmmkIErD","","","","",NA,NA,"anonymous","EN","Moderately familiar","2","2","2","2","2","1","2","2","2","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","22","Female","United Kingdom of Great Britain and Northern Ireland","Master's degree","Other","healthcare ",NA,"sponsor4"
"318","2021-05-26 12:29:23","2021-05-26 12:30:53","IP Address",NA,"100","90","True","2021-05-26 12:30:53","R_2t5XmP06MLUTgKR","","","","",NA,NA,"anonymous","EN","Moderately familiar","5","5","5","5","5","5","6","6","6","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","20","Female","United States of America","High school","Other","",NA,"sponsor2"
"319","2021-05-26 15:05:17","2021-05-26 15:07:34","IP Address",NA,"100","136","True","2021-05-26 15:07:35","R_2Sk8bqhCR7OviS9","","","","",NA,NA,"anonymous","EN","Moderately familiar","6","6","6","6","6","6","6","6","6","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","32","Male","Canada","Bachelor's degree","Business or related","",NA,"sponsor1"
"320","2021-05-27 00:14:28","2021-05-27 00:23:21","IP Address",NA,"100","533","True","2021-05-27 00:23:22","R_2ROdLiNQHAVcZic","","","","",NA,NA,"anonymous","EN","Moderately familiar","4","2","2","2","3","4","4","3","4","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","29","Female","Jordan","Bachelor's degree","Other","Psychology",NA,"sponsor3"
"321","2021-05-27 08:36:16","2021-05-27 08:39:07","IP Address",NA,"100","170","True","2021-05-27 08:39:07","R_3erhIIQvVVckqwd","","","","",NA,NA,"anonymous","EN","Moderately familiar","3","4","3","4","3","4","4","2","4","Strongly disagree","Strongly disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","31","Female","United Kingdom of Great Britain and Northern Ireland","Bachelor's degree","Other","SOCIOLOGY",NA,"sponsor1"
"322","2021-05-27 09:31:49","2021-05-27 09:33:58","IP Address",NA,"100","129","True","2021-05-27 09:33:59","R_bJC2Jv4TT9HhIyZ","","","","",NA,NA,"anonymous","EN","Slightly familiar","5","4","5","5","4","6","5","5","5","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","23","Male","United Kingdom of Great Britain and Northern Ireland","Bachelor's degree","Business or related","",NA,"sponsor4"
"323","2021-05-28 06:58:03","2021-05-28 07:02:50","IP Address",NA,"100","286","True","2021-05-28 07:02:51","R_1loRNxnvsKMd2lI","","","","",NA,NA,"anonymous","EN","Very familiar","5","1","1","1","3","2","2","2","2","Somewhat agree","Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Strongly disagree","27","Female","India","Master's degree","Other","Strategy desing management",NA,"sponsor3"
"324","2021-05-28 08:45:51","2021-05-28 08:47:59","IP Address",NA,"100","128","True","2021-05-28 08:48:00","R_V3DkEEy6ntceGdP","","","","",NA,NA,"anonymous","EN","Very familiar","4","5","4","3","4","3","3","3","4","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","21","Female","Italy","Master's degree","Other","",NA,"sponsor1"
